run,algo_name,sample_cost_fixed,label_cost_fixed,eps,thresh,tau_prime,f_0,policy,sample_cost,label_cost,eo_diff_est,eo_diff_true,num_samples,true_fair,pred_fair
2,exp,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,3.0,1.25,0.32716675369319453,0.17109238199695975,874,1,1
2,exp,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,7,0.2606734788168475,0.17109238199695975,882,1,1
2,exp,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,4.0,7,0.30498509504823157,0.17109238199695975,870,1,1
2,exp,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,3.0,1.5,0.3306028659143499,0.17109238199695975,2255,0,0
2,exp,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,5,0.29066677145792474,0.17109238199695975,2280,0,0
2,exp,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,3.0,5,0.30123164554013415,0.17109238199695975,2269,0,0
2,exp,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,2.5,0.5,0.36430423142442936,0.17109238199695975,2252,0,0
2,exp,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,4,0.21193670509539245,0.17109238199695975,2237,0,0
2,exp,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,3.5,7,0.3204625175928343,0.17109238199695975,2271,0,0
2,exp,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,5.5,2.25,0.3170483811050825,0.17109238199695975,2243,0,0
2,exp,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,5,0.31482973540695736,0.17109238199695975,2263,0,0
2,exp,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,4.0,6,0.2540049082844001,0.17109238199695975,2271,0,0
3,exp,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,3.5,1.5,0.2101394395948465,0.18139468940514042,393,1,1
3,exp,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,2,0.2333789912399603,0.18139468940514042,386,1,1
3,exp,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,4.5,7,0.1802836255514133,0.18139468940514042,381,1,1
3,exp,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,3.5,1.5,0.18135858157867452,0.18139468940514042,886,1,1
3,exp,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,3,0.17895909058840342,0.18139468940514042,888,1,1
3,exp,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,4.5,7,0.19902684494475287,0.18139468940514042,863,1,1
3,exp,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,4.5,1.0,0.17895822176245563,0.18139468940514042,2242,0,0
3,exp,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,5,0.2224665063324014,0.18139468940514042,2207,0,0
3,exp,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,2.5,3,0.1810430646993193,0.18139468940514042,2281,0,0
3,exp,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,2.0,1.0,0.17897107532147705,0.18139468940514042,2245,0,0
3,exp,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,7,0.21532286992593697,0.18139468940514042,2248,0,0
3,exp,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,2.5,4,0.17955109492799798,0.18139468940514042,2238,0,0
3,exp,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,2.5,0.75,0.2431975733883729,0.18139468940514042,2210,0,0
3,exp,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,6,0.1874412386894853,0.18139468940514042,2248,0,0
3,exp,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,2.5,4,0.21317239633766016,0.18139468940514042,2253,0,0
4,exp,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,2.0,0.75,0.19259304369643487,0.18718790632921367,397,1,1
4,exp,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,6,0.19299711960508475,0.18718790632921367,397,1,1
4,exp,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,2.5,5,0.19149868366384826,0.18718790632921367,383,1,1
4,exp,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,1.5,0.75,0.1907918488979824,0.18718790632921367,870,1,1
4,exp,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,11,0.19028548108553273,0.18718790632921367,876,1,1
4,exp,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,3.5,5,0.19144078722722346,0.18718790632921367,877,1,1
4,exp,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,2.0,0.75,0.1901341522185746,0.18718790632921367,2264,0,0
4,exp,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,8,0.19192437118175232,0.18718790632921367,2259,0,0
4,exp,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,1.0,2,0.19176302910973064,0.18718790632921367,2237,0,0
4,exp,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,2.5,1.25,0.1913379147417547,0.18718790632921367,2245,0,0
4,exp,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,5,0.19271290189596307,0.18718790632921367,2229,0,0
4,exp,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,3.5,7,0.19502555091675827,0.18718790632921367,2256,0,0
4,exp,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,3.5,0.75,0.19186388104750618,0.18718790632921367,2235,0,0
4,exp,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,6,0.1920452780992331,0.18718790632921367,2243,0,0
4,exp,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,5.0,6,0.1923893891699443,0.18718790632921367,2258,0,0
5,exp,0.5,0.25,0.3,0.5,97.29030020420045,LR,full_data,3.0,1.0,0.3797284578729595,0.1931486917612043,387,1,1
5,exp,0,1,0.3,0.5,97.29030020420045,LR,full_data,0,7,0.2532804716371976,0.1931486917612043,382,1,1
5,exp,0.5,1,0.3,0.5,97.29030020420045,LR,full_data,3.0,5,0.36032066957329734,0.1931486917612043,397,1,1
5,exp,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,2.5,0.5,0.25867698453786336,0.1931486917612043,879,1,1
5,exp,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,2,0.244678267341052,0.1931486917612043,882,1,1
5,exp,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,4.0,6,0.29930527283995306,0.1931486917612043,868,1,1
5,exp,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,3.0,0.75,0.30857570517464794,0.1931486917612043,2243,0,0
5,exp,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,9,0.41870478365268093,0.1931486917612043,2233,0,0
5,exp,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,1.5,3,0.3210329683342476,0.1931486917612043,2255,0,0
5,exp,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,3.5,1.5,0.42019242122724265,0.1931486917612043,2276,0,0
5,exp,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,7,0.3069898992777075,0.1931486917612043,2251,0,0
5,exp,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,4.5,5,0.42919145754618654,0.1931486917612043,2274,0,0
5,exp,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,4.0,1.75,0.37230490052502446,0.1931486917612043,2231,0,0
5,exp,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,4,0.27675707380970604,0.1931486917612043,2253,0,0
5,exp,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,2.0,3,0.25071688903466827,0.1931486917612043,2231,0,0
