run,algo_name,sample_cost_fixed,label_cost_fixed,eps,thresh,tau_prime,f_0,policy,sample_cost,label_cost,eo_diff_est,eo_diff_true,num_samples,true_fair,pred_fair
5,two,0.5,0.25,0.2,0.4,97.29030020420045,LR,full_data,2096.5,1802.75,0.36580365971849327,0.3496283711421923,7365,1,1
5,two,0,1,0.2,0.4,97.29030020420045,LR,full_data,0,7392,0.3693686666048765,0.3496283711421923,7557,1,1
5,two,0.5,1,0.2,0.4,97.29030020420045,LR,full_data,2088.5,7085,0.360079704093519,0.3496283711421923,7236,1,1
5,two,0.5,0.25,0.1,0.0,97.29030020420045,LR,full_data,2087.5,4644.0,0.3701156291671682,0.3496283711421923,18989,0,0
5,two,0,1,0.1,0.0,97.29030020420045,LR,full_data,0,18542,0.3754871449129589,0.3496283711421923,18945,0,0
5,two,0.5,1,0.1,0.0,97.29030020420045,LR,full_data,2116.5,18320,0.3650210506061553,0.3496283711421923,18741,0,0
5,two,0.5,0.25,0.05,0.0,97.29030020420045,LR,full_data,2099.0,4504.25,0.3681650249075088,0.3496283711421923,18422,0,0
5,two,0,1,0.05,0.0,97.29030020420045,LR,full_data,0,18883,0.37252511896452023,0.3496283711421923,19281,0,0
5,two,0.5,1,0.05,0.0,97.29030020420045,LR,full_data,2092.5,18642,0.36548127436231614,0.3496283711421923,19060,0,0
5,two,0.5,0.25,0.01,0.0,97.29030020420045,LR,full_data,2113.5,4680.5,0.3785481743486657,0.3496283711421923,19144,0,0
5,two,0,1,0.01,0.0,97.29030020420045,LR,full_data,0,18366,0.36659303775683205,0.3496283711421923,18810,0,0
5,two,0.5,1,0.01,0.0,97.29030020420045,LR,full_data,2090.0,18084,0.37530118190463874,0.3496283711421923,18466,0,0
